species_1,species_2,n,mean,q5,q95,robust
Aerodactyl,Dragonite,5,0.005721492246612985,-0.07292065584619448,0.08819144635396522,False
Armarouge,Meowscarada,5,0.005709259947330234,-0.08683796815199343,0.10856345562070047,False
Froslass,Politoed,16,0.005708682133635894,-0.08977502051968841,0.10833790758380382,False
Blaziken,Dragonite,8,0.0056998063489949536,-0.08292006182064814,0.10000140209881869,False
Gardevoir,Sneasler,16,0.005680109969379406,-0.09215237667098079,0.10559823774222024,False
Annihilape,Metagross,32,0.005618895271669554,-0.06983603433216908,0.0784229791411602,False
Basculegion,Metagross,160,0.005541671565068465,-0.044711985973007254,0.062373768087050106,False
Metagross,Wash Rotom,42,0.00553719649204881,-0.05888961740780405,0.07676895413326826,False
Hydreigon,Vileplume,5,0.005507755078426062,-0.09220051050551956,0.10778971133899849,False
Empoleon,Staraptor,7,0.0054738319140020695,-0.0754415861649332,0.08777664947771886,False
Lucario,Whimsicott,10,0.005464165166072666,-0.07701335414325375,0.08726691207321072,False
Sneasler,Vanilluxe,6,0.005435153351134846,-0.09250179892583943,0.10769982591619127,False
Aegislash,Whimsicott,7,0.005398227650141933,-0.07266413984917446,0.08678544397741589,False
Gardevoir,Whimsicott,25,0.005375413416430137,-0.07050485023185438,0.08624484098666642,False
Incineroar,Wash Rotom,103,0.005362563976497498,-0.04658931064172217,0.05972151022953876,False
Ceruledge,Clefable,9,0.005359955034025036,-0.08966005142254065,0.09840132698166953,False
Mamoswine,Torkoal,34,0.005349691554611704,-0.08285707780029959,0.09507900118623029,False
Eternal Flower Floette,Torkoal,36,0.005328702752429269,-0.08120288205835109,0.10295625539053192,False
Mamoswine,Tsareena,5,0.0052610911354346365,-0.08499687798124053,0.10149289235943929,False
Garchomp,Grimmsnarl,256,0.0052189645639152855,-0.07493520482635824,0.08383529550664039,False
Garchomp,Lopunny,5,0.005181714864895898,-0.08534498093912836,0.10055342388526761,False
Froslass,Venusaur,6,0.0051690216329215895,-0.06845028270129615,0.08397832420528341,False
Excadrill,Incineroar,29,0.005108956782112516,-0.045718297264339916,0.05952780267963411,False
Grimmsnarl,Wash Rotom,48,0.005107451252490186,-0.08920106620028535,0.11227783028186451,False
Froslass,Metagross,12,0.005044426326708865,-0.06505289957872372,0.07785949434540745,False
Crabominable,Kingambit,6,0.00504340318966718,-0.11118045372227274,0.12516177221212918,False
Garchomp,Tinkaton,7,0.005025547472636235,-0.08513616336712987,0.0954335147040287,False
Palafin,Sinistcha,8,0.0049808768334072065,-0.10543979300445364,0.11533561382886967,False
Incineroar,Raichu,224,0.004974430183819088,-0.046771663518936746,0.05710636634257792,False
Mamoswine,Venusaur,33,0.004921141907084493,-0.07093191590331847,0.08709786980819327,False
Aegislash,Venusaur,9,0.004915159807493853,-0.06356329673683218,0.08011098629565234,False
Appletun,Torkoal,9,0.004904634951372941,-0.08230853028241507,0.09551621556891245,False
Torkoal,Venusaur,111,0.004819101574227055,-0.059232905733835856,0.07342035037018307,False
Scizor,Torkoal,6,0.004789862673228089,-0.08138565636418814,0.09583545986469304,False
Incineroar,Talonflame,17,0.004770629288957411,-0.04719724682351105,0.06127207481400172,False
Gengar,Sableye,17,0.00476996416125853,-0.11251313648059492,0.12160802053846072,False
Drampa,Sinistcha,19,0.00476130457889341,-0.10303379304667241,0.11919990364661384,False
Annihilape,Maushold,80,0.0047531619999105715,-0.08062781136588676,0.09432987770135176,False
Gardevoir,Raichu,9,0.00474653387848633,-0.08097291873947665,0.09476747626026366,False
Torkoal,Vileplume,156,0.004733706045188856,-0.07532641910917383,0.08810876429492913,False
Volcarona,Whimsicott,9,0.004727952454561218,-0.07811767472479662,0.08912564089996323,False
Primarina,Whimsicott,13,0.004723606170316515,-0.07157865099012078,0.08941613131739981,False
Basculegion,Gallade,5,0.004704231096823045,-0.06991251952160363,0.07805128130562225,False
Pikachu,Whimsicott,5,0.004685265110987106,-0.0789472909625762,0.09205938458003791,False
Maushold,Pelipper,61,0.004630220338514788,-0.0743591428451445,0.08468550482624028,False
Alolan Ninetales,Staraptor,20,0.004617039345533326,-0.07282289449449676,0.08251456005619251,False
Empoleon,Hisuian Typhlosion,5,0.0044512678778376065,-0.08980049180279617,0.10612595749638554,False
Farigiraf,Jolteon,5,0.004446673950938296,-0.09720456523576851,0.10618939437867778,False
Mawile,Volcarona,5,0.004429434234048755,-0.08438558352192777,0.09684686863716624,False
Basculegion,Vanilluxe,7,0.0044215322851066715,-0.06792774757894258,0.07797336008580212,False
Ceruledge,Staraptor,12,0.0044168792904198525,-0.0709868907689001,0.08542473613445692,False
Incineroar,Sneasler,580,0.004406167425523305,-0.0503710422218932,0.059111867566483026,False
Dragonite,Farigiraf,14,0.004392939273624056,-0.08144268785984056,0.09851522746349684,False
Excadrill,Torkoal,10,0.004382001950556895,-0.07695778118848123,0.08983504048755897,False
Toxapex,Whimsicott,9,0.004357088437105853,-0.0756098530847223,0.08419518543970858,False
Corviknight,Maushold,8,0.004305219688404238,-0.0738008143465428,0.08578893316867701,False
Dragonite,Pelipper,70,0.004304678705001328,-0.07380946299810992,0.08912560780561328,False
Bellibolt,Whimsicott,5,0.0042807633164605695,-0.07718434035082407,0.09196213911079817,False
Corviknight,Sylveon,16,0.004264195536450046,-0.07691891071919398,0.09038351981242689,False
Eternal Flower Floette,Heat Rotom,21,0.004243767237570703,-0.10249823384986133,0.10976135899891339,False
Gholdengo,Pelipper,118,0.00424361934555825,-0.08663554531455242,0.10138281746378035,False
Drampa,Staraptor,6,0.004166902681200101,-0.07164875718704908,0.08534704113748201,False
Alolan Ninetales,Eelektross,7,0.004140990146895446,-0.1033404230530622,0.1185990870721532,False
Basculegion,Chesnaught,5,0.004140330465061261,-0.06592866314503683,0.07603690290195789,False
Archaludon,Maushold,64,0.004132409413194747,-0.08486851526488508,0.0932424292112023,False
Houndstone,Venusaur,17,0.004092064560950296,-0.07139875580863096,0.08212517159458227,False
Eelektross,Kingambit,20,0.004080109464862222,-0.10797729909339496,0.11586451818242391,False
Alolan Ninetales,Scizor,7,0.004020330776937887,-0.0954292170786288,0.10803974499151961,False
Dragonite,Whimsicott,37,0.004005671829076451,-0.06501433931424849,0.07718490898279724,False
Azumarill,Glimmora,5,0.003971640933588716,-0.10227410612824622,0.11429757269036404,False
Pelipper,Scrafty,12,0.0039524022645337645,-0.0793641866442111,0.0844560286847929,False
Farigiraf,Oranguru,21,0.003910922734451584,-0.09218073172868584,0.10309367448930175,False
Pelipper,Volcarona,6,0.003896902347862622,-0.08292465505699834,0.10010466110277076,False
Archaludon,Meganium,27,0.003863285697535501,-0.09431135841322934,0.10546600218163646,False
Delphox,Glimmora,9,0.003851951267360601,-0.08887712957958033,0.09700878471973398,False
Charizard,Tyranitar,11,0.003850793890153208,-0.09496005045400503,0.10908244929539394,False
Mimikyu,Raichu,6,0.00382518232032391,-0.08731163068295732,0.0951238950507873,False
Corviknight,Garchomp,53,0.0037957222290818217,-0.08244380673648473,0.0920817196339456,False
Swampert,Talonflame,12,0.00377753307130792,-0.0863244143480795,0.09830816670424856,False
Gholdengo,Sceptile,15,0.003776522259852887,-0.10274868144584383,0.1088403037517794,False
Ceruledge,Maushold,14,0.003761929930659904,-0.07602644701218893,0.08876285564242288,False
Farigiraf,Meganium,11,0.0037555661606071718,-0.08946162015727781,0.09906057763334569,False
Kommo-o,Mawile,7,0.0037391271163230806,-0.08970976497492497,0.1012566543428069,False
Corviknight,Heat Rotom,13,0.003735376140821069,-0.08311817138925887,0.09131606204859231,False
Metagross,Scovillain,10,0.003730352958169593,-0.07695185464121858,0.0841045937628085,False
Delphox,Incineroar,326,0.0036874837936722695,-0.047499336425239,0.05754067804213258,False
Incineroar,Tsareena,19,0.003676191830623774,-0.04670642106196253,0.05742727628552564,False
Empoleon,Pikachu,5,0.0036450422721564677,-0.09243326029247224,0.10654123174228781,False
Incineroar,Lycanroc Dusk,5,0.003596844751957351,-0.04945272470554809,0.05660478665152718,False
Aegislash,Basculegion,8,0.0035858665974254065,-0.06490784536642306,0.07700037999166448,False
Maushold,Torkoal,18,0.0035703667461876943,-0.08019199646001961,0.08931053041066812,False
Dragonite,Metagross,32,0.003559515224155725,-0.057592859521651746,0.0694476979897186,False
Excadrill,Raichu,6,0.003506290459392521,-0.0770641429491163,0.08726936231824248,False
Grimmsnarl,Torkoal,15,0.0034813654003821633,-0.099713212414583,0.10152273429454646,False
Chesnaught,Incineroar,5,0.0034757616408641607,-0.050771868649443455,0.06065963550315893,False
Aegislash,Gardevoir,5,0.0034436316833134127,-0.08524409925131622,0.09511276388543484,False
Aerodactyl,Mamoswine,8,0.003430576924578866,-0.09177714473188275,0.09464437757564041,False
Garchomp,Sneasler,366,0.003355367882972891,-0.06527485199799508,0.0704055935261678,False
Kommo-o,Politoed,7,0.0033471725159643882,-0.10100174433068382,0.11111385285741089,False
Raichu,Scizor,5,0.003299910169437812,-0.08158182911145832,0.09221006615270423,False
Golurk,Mawile,6,0.003252175532134174,-0.085491019145434,0.10032823482204926,False
Araquanid,Froslass,7,0.003250251154922527,-0.08176747381856346,0.09162452970814768,False
Torkoal,Vivillon,18,0.003234855005116642,-0.08988159850386394,0.09613345488735674,False
Blaziken,Gengar,19,0.0032321150549462583,-0.1006745853284036,0.1222665421226744,False
Altaria,Venusaur,5,0.0032234698503858204,-0.0687188335850245,0.07682372301052291,False
Basculegion,Scizor,18,0.003209690420301613,-0.06282985718678968,0.07300225509056997,False
Farigiraf,Mudsdale,6,0.0031717482196164516,-0.09974845071901627,0.10004096155880085,False
Garchomp,Lycanroc Dusk,9,0.0031631376785261804,-0.08488338004287337,0.0935679634848052,False
Crabominable,Farigiraf,16,0.0031301957408391714,-0.09438651183819505,0.10161609837743374,False
Araquanid,Eternal Flower Floette,5,0.0031157546691099936,-0.10248037029876525,0.10769568828317384,False
Golurk,Venusaur,18,0.0030893169824652454,-0.07037240189193074,0.07913247128567022,False
Lycanroc Dusk,Venusaur,10,0.0030523352401268305,-0.06638258995087629,0.07764429224780267,False
Clefable,Garchomp,23,0.003040078226314069,-0.08386359954699185,0.093481814580613,False
Gliscor,Raichu,5,0.003023777154636843,-0.0847009353801293,0.09368969821860283,False
Maushold,Venusaur,22,0.0030160971832630884,-0.06844901428997852,0.0747816107483609,False
Staraptor,Wash Rotom,31,0.0030099528966779565,-0.06990182815096826,0.07855099902299438,False
Aerodactyl,Vileplume,13,0.0029924084703956723,-0.08150744716113238,0.08384783803128713,False
Bellibolt,Gholdengo,5,0.0029826219317910557,-0.10581662998755753,0.11537845748676384,False
Aerodactyl,Hisuian Zoroark,5,0.0029160940102136977,-0.08600416089277446,0.09175755345573972,False
Basculegion,Glimmora,34,0.002891915360671595,-0.06549929184326898,0.07436414165418248,False
Aerodactyl,Clefable,5,0.0028908191521642627,-0.08000091155464953,0.08867018837451811,False
Garchomp,Hisuian Zoroark,14,0.002878282794702226,-0.08263508709719564,0.09031234790606536,False
Delphox,Eelektross,5,0.002874044773244014,-0.09182590371851773,0.09774851333971234,False
Meowscarada,Sneasler,15,0.0028734092862253867,-0.09889023008149969,0.10305955874875714,False
Raichu,Sinistcha,275,0.002833497603730889,-0.07688155572798436,0.07943665817212422,False
Araquanid,Corviknight,5,0.002833333239698481,-0.08296733028550113,0.08976433370961685,False
Mimikyu,Wash Rotom,5,0.0027723728663810315,-0.08813335850170992,0.09561865197004453,False
Blaziken,Staraptor,7,0.002754474504180488,-0.07940817319739478,0.09042588251029161,False
Gyarados,Incineroar,21,0.0027523799766031266,-0.04986183341843901,0.05665554333684401,False
Hisuian Typhlosion,Metagross,8,0.002732345794249508,-0.06697543058068488,0.07062872540194363,False
Dragonite,Staraptor,6,0.0027180088479300726,-0.06892552591498666,0.07201857843737768,False
Venusaur,Whimsicott,99,0.0027153787184001,-0.053802880874739355,0.06541563443780067,False
Crabominable,Sinistcha,7,0.0027085568431308394,-0.11261237735940467,0.12028930590383412,False
Grimmsnarl,Sceptile,14,0.0027010676061344045,-0.10263127553434785,0.11008976073407749,False
Dragonite,Incineroar,77,0.0026954769239523352,-0.04824430704829093,0.05394522161294753,False
Tinkaton,Whimsicott,8,0.0026866060431715555,-0.0791399751727994,0.08354042750368368,False
Altaria,Sinistcha,7,0.00268521620529032,-0.1142515119136587,0.11555564287410987,False
Raichu,Tsareena,16,0.002666687856407547,-0.079616784445735,0.08700186822844952,False
Hydreigon,Venusaur,45,0.002623461662880742,-0.07499608324740782,0.0818104764067729,False
Dragonite,Infernape,5,0.0025911580280060255,-0.08316968991687651,0.08368747324402281,False
Hatterene,Staraptor,6,0.0025823526320144976,-0.07569058845961127,0.08689858352505049,False
Mawile,Wash Rotom,13,0.0025584238701908415,-0.08685090816475077,0.09468749665943206,False
Grimmsnarl,Mamoswine,7,0.0025574676041359456,-0.10449141483252036,0.11094595079308095,False
Crabominable,Incineroar,8,0.0025318065542378056,-0.05219387750352539,0.06239968627153731,False
Farigiraf,Metagross,57,0.00248250216274201,-0.07374703004920023,0.07443900301219486,False
Incineroar,Scizor,16,0.002472817020971116,-0.05156070712952849,0.060532342835742735,False
Maushold,Sylveon,24,0.0024309411351763925,-0.08257417179495702,0.08293218689938346,False
Araquanid,Torkoal,7,0.002407669339739866,-0.08538564737579492,0.09393179972792648,False
Kangaskhan,Rampardos,6,0.0023713430615852197,-0.09256617249224787,0.1003197302528617,False
Lycanroc Dusk,Metagross,19,0.0023666402069533496,-0.06282110164546705,0.07212872579264828,False
Dragonite,Milotic,6,0.002358473099791746,-0.07907542613170025,0.08695018397460078,False
Hisuian Zoroark,Talonflame,5,0.002350304062548078,-0.08471566034261219,0.097191207383205,False
Incineroar,Weavile,6,0.002346574901732718,-0.05006058615507601,0.05656370313913299,False
Dragonite,Venusaur,12,0.002342245619550486,-0.06709682663063032,0.07310406844883038,False
Chandelure,Garchomp,19,0.0023235290842530364,-0.08486655815612563,0.0933292840137028,False
Clawitzer,Incineroar,10,0.0022810157998527417,-0.05297672787856297,0.0580923260680191,False
Raichu,Scrafty,14,0.0022767162922453193,-0.07905378408877953,0.09020173447957398,False
Excadrill,Venusaur,27,0.002262521369681072,-0.06612973664664491,0.07365354768897103,False
Sceptile,Wash Rotom,36,0.002256311522690006,-0.08011501548090567,0.08611771937398223,False
Aegislash,Grimmsnarl,12,0.002238090164726888,-0.10202569028999611,0.10778577858420298,False
Incineroar,Mimikyu,6,0.002237545177556526,-0.056178629736868456,0.06140566730404124,False
Blaziken,Clefable,11,0.002234107977885973,-0.10220266662742038,0.10401475378627928,False
Hatterene,Incineroar,27,0.002230324795692851,-0.05579517580689334,0.06195828024201066,False
Charizard,Hisuian Zoroark,12,0.0022252599290443664,-0.09607949387111989,0.104935246130943,False
Garchomp,Vanilluxe,9,0.002217579342451079,-0.08561303080185703,0.09166074370734568,False
Starmie,Whimsicott,12,0.0021900890648190357,-0.07894154302530036,0.08472281498741467,False
Ceruledge,Mawile,38,0.002175019159013876,-0.08272120798561612,0.09188234891244051,False
Basculegion,Volcarona,7,0.002149699230552032,-0.06843076744060624,0.07468843926092164,False
Glimmora,Wash Rotom,6,0.002114763056618991,-0.08795541842199667,0.09487108833163835,False
Hisuian Arcanine,Scovillain,14,0.0021137869659979087,-0.09563616622099812,0.1074588972946626,False
Aggron,Sinistcha,17,0.0021120184743247555,-0.11103286699738851,0.12153562897303141,False
Charizard,Excadrill,5,0.002100237853613359,-0.10039490042397896,0.10374175194340565,False
Aerodactyl,Primarina,13,0.002062663999840285,-0.08347530140981982,0.09211235044896338,False
Basculegion,Mow Rotom,6,0.0020491637137358657,-0.06903209465908855,0.07204372555600456,False
Corviknight,Venusaur,15,0.0020142063192450845,-0.06524211742584753,0.07590625697068436,False
Clefable,Whimsicott,12,0.0019951939971019866,-0.07755590338874607,0.08121299127867977,False
Araquanid,Grimmsnarl,5,0.0019950095194935925,-0.10809974313958795,0.10959301761836734,False
Aerodactyl,Hydreigon,48,0.0019946241469670275,-0.08398006052346484,0.08616680922329083,False
Primarina,Talonflame,10,0.0019163276568018156,-0.08411950472165823,0.09091114362618498,False
Froslass,Pelipper,9,0.0019051391331131545,-0.08608497113838591,0.09655331442120543,False
Falinks,Maushold,8,0.0019024423914134226,-0.0840831992929692,0.08590783312085927,False
Sceptile,Whimsicott,25,0.0018919882308424181,-0.07440441776339371,0.0793071512084434,False
Farigiraf,Scizor,12,0.0018350875026021671,-0.09407099529987523,0.10164853164509545,False
Dragonite,Sneasler,55,0.0018063923535508702,-0.08142143339006465,0.0884021049151545,False
Staraptor,Weavile,5,0.0018052463007807939,-0.0769976882075457,0.07747821290316387,False
Corviknight,Froslass,15,0.0018004630204027572,-0.08482558065809552,0.08994198084352194,False
Golurk,Oranguru,18,0.0017916698748138503,-0.08486371819159402,0.096623512793728,False
Kingambit,Talonflame,52,0.001745292109198135,-0.08858982548580438,0.09781606654592244,False
Raichu,Tinkaton,8,0.0017391664640406244,-0.0877007487631556,0.0946574500119237,False
Archaludon,Kangaskhan,5,0.0017376459654629478,-0.1038972689278029,0.11392284242799262,False
Hisuian Zoroark,Mawile,5,0.0017226388518973756,-0.09126883819789215,0.0951921901484921,False
Kingambit,Mamoswine,23,0.001709977142349117,-0.10343600896185975,0.10622870337500145,False
Eelektross,Falinks,5,0.0016725083496573927,-0.09646229039082824,0.0985038937455141,False
Chandelure,Tsareena,10,0.0016322700793245041,-0.0894669494318543,0.09168816923311925,False
Farigiraf,Vivillon,32,0.0016057417234836802,-0.09862501582267882,0.1007205962642877,False
Raichu,Sylveon,110,0.0015799361297990822,-0.07063474190039415,0.07632569822554335,False
Kingambit,Mow Rotom,6,0.0015485121236063462,-0.11353624067683926,0.10942972243548955,False
Weavile,Whimsicott,14,0.001540258405037685,-0.07600853528483252,0.07880046371421633,False
Falinks,Garchomp,9,0.001537931051932075,-0.08796251759279113,0.09324723763935289,False
Hisuian Arcanine,Wash Rotom,10,0.0015339429618243616,-0.08401214973837932,0.08946087498770723,False
Clefable,Delphox,9,0.0015024006252293532,-0.08751949196569302,0.08873814271105374,False
Basculegion,Incineroar,415,0.0014973849338475113,-0.04018678657942996,0.042722408765441484,False
Aegislash,Alolan Ninetales,5,0.0014820987478189193,-0.09873016838895551,0.10565807719774678,False
Staraptor,Sylveon,124,0.0014675427252160455,-0.06196915068231043,0.07189689238447892,False
Incineroar,Starmie,5,0.001452503875824803,-0.05209239388342198,0.05714050016321323,False
Delphox,Primarina,5,0.001414685526484895,-0.08941473424075902,0.08940563303743905,False
Grimmsnarl,Sableye,15,0.0014141616453256726,-0.09902604986790109,0.10770088352853832,False
Basculegion,Heat Rotom,48,0.0014122058841223761,-0.07124529224959465,0.07201437842631721,False
Blaziken,Venusaur,11,0.0013721578008542604,-0.07388620627725158,0.08219336371953682,False
Runerigus,Sinistcha,5,0.0013614528747493554,-0.11380597465331353,0.11778394572597095,False
Sceptile,Tyranitar,11,0.001337168377429451,-0.09195702885953093,0.09957192668086973,False
Sceptile,Swampert,7,0.001274455838587955,-0.08651045200766863,0.09253752430654276,False
Dragapult,Incineroar,18,0.0012690586594146364,-0.05523523297550732,0.057901099926471813,False
Gallade,Garchomp,10,0.0012677182097059136,-0.09150224715355663,0.092582197231536,False
Mawile,Pelipper,112,0.0012397486507087483,-0.08181241785139887,0.0831603432739488,False
Empoleon,Whimsicott,6,0.0011807940049073725,-0.08355823777819557,0.0849147071039004,False
Hisuian Arcanine,Venusaur,5,0.0011798946684099087,-0.07170125049366159,0.07579452489196797,False
Basculegion,Froslass,136,0.001161135956746837,-0.06294585539111394,0.06056742159931384,False
Floette,Hisuian Arcanine,5,0.0011300990053815818,-0.09294760731060536,0.09261169839595747,False
Pikachu,Raichu,6,0.001124480376967768,-0.09051316160775344,0.09441236797237065,False
Kingambit,Mawile,18,0.0011191859949582883,-0.09238909682603412,0.10106024363561997,False
Eelektross,Torkoal,5,0.001091710102351517,-0.09379334467454464,0.09856362082805815,False
Raichu,Vaporeon,5,0.0010902972342856064,-0.08930711610418228,0.09394194090787952,False
Araquanid,Sinistcha,8,0.0010580884585986953,-0.10871916620469348,0.11421546430083082,False
Gardevoir,Hisuian Samurott,8,0.0010461720686454601,-0.09681250272897404,0.09740716660159333,False
Garchomp,Vileplume,7,0.0010390264081489107,-0.0890799531130259,0.08673664448426373,False
Aerodactyl,Mow Rotom,8,0.0010247430983220131,-0.08063826995670945,0.08705532085799755,False
Glimmora,Weavile,5,0.0010230859851627669,-0.09101831194411407,0.09389937900200565,False
Dragonite,Vanilluxe,5,0.0009791144781531188,-0.08447118148274538,0.08746571559539992,False
Rampardos,Whimsicott,6,0.0009624349865861141,-0.08541216709078206,0.09034117345866555,False
Lycanroc Dusk,Talonflame,11,0.0009579452862397564,-0.0838484441991145,0.0882791611086227,False
Aerodactyl,Hisuian Samurott,24,0.000944720726336266,-0.08713509612562158,0.09009355031345086,False
Heat Rotom,Incineroar,6,0.0009353429836121028,-0.05409529964320441,0.05270857807152039,False
Meganium,Pelipper,26,0.0009281733654746979,-0.08744454145357598,0.09384521306504479,False
Glimmora,Mamoswine,10,0.0009235521951558842,-0.09686581450138478,0.0952568337721113,False
Heat Rotom,Staraptor,12,0.0008996445656606865,-0.07588808015566643,0.07732860879961552,False
Maushold,Vivillon,5,0.0008862090884669835,-0.0957403108936261,0.09248537728221226,False
Incineroar,Kangaskhan,36,0.0008836423796882524,-0.05365522048538649,0.058866806255321834,False
Incineroar,Staraptor,197,0.0008380767698505657,-0.04641468965360953,0.04856507836148937,False
Archaludon,Raichu,72,0.0008380201419653083,-0.08557453617510469,0.08950464175521636,False
Basculegion,Tinkaton,5,0.0008221334346277244,-0.06974116250458022,0.06853542559174766,False
Corviknight,Scovillain,19,0.0008147748707524619,-0.09061268398515471,0.09361844607196315,False
Dragalge,Gallade,5,0.0007906240598936933,-0.10169986265675279,0.110666282880414,False
Ditto,Maushold,5,0.0007710094804900157,-0.08610253005923096,0.08592016660986465,False
Metagross,Volcarona,5,0.0007428171261154172,-0.0688106196629522,0.07406879197616639,False
Dragonite,Kingambit,62,0.0007425404407867179,-0.09058181393859627,0.08863599339731036,False
Gallade,Vileplume,17,0.0007147925872177119,-0.09044813510612171,0.09041406018297411,False
Eelektross,Tsareena,6,0.000713947175843044,-0.09503561020953108,0.09405860633088234,False
Meganium,Metagross,5,0.0006888648645021999,-0.06961177282609816,0.06989410699600454,False
Politoed,Staraptor,13,0.000688655813563532,-0.08467998218821103,0.08427795129191382,False
Scizor,Swampert,7,0.0006884349612929666,-0.0936616578060854,0.09370923501796855,False
Grimmsnarl,Meowscarada,6,0.0006559672655751192,-0.10989749532332493,0.11205024913704165,False
Kingambit,Sceptile,14,0.0006500619932427041,-0.09818799301644221,0.10461664161066832,False
Maushold,Raichu,18,0.0006260563718273715,-0.08499988344223791,0.08456232638305215,False
Archaludon,Scovillain,24,0.0005855262712957633,-0.10038433098824721,0.10572137108314753,False
Farigiraf,Venusaur,192,0.0005695348051625964,-0.0732970284143316,0.07170637590239641,False
Hisuian Typhlosion,Sneasler,5,0.000518131013422765,-0.0982879508306623,0.1036367955581397,False
Aerodactyl,Scizor,6,0.0005178773630438361,-0.08754359896746788,0.087307165091129,False
Garchomp,Typhlosion,5,0.0005059414548438609,-0.09139522647456245,0.09437448175288829,False
Swampert,Volcarona,6,0.0004913425359892031,-0.08738505756336921,0.09185523992687224,False
Incineroar,Sceptile,22,0.0004666459567765391,-0.05457515257804129,0.054324072239417716,False
Aegislash,Sneasler,6,0.00044254011179370147,-0.09801635339219673,0.1001279058205393,False
Charizard,Weavile,6,0.0004051444108941804,-0.10410447759936708,0.1014568141686749,False
Morpeko,Talonflame,5,0.0003944910493624068,-0.09053954284563671,0.09096283129676369,False
Drampa,Incineroar,9,0.00038041164657377113,-0.05816916427343526,0.05721792854260995,False
Lycanroc Dusk,Sableye,5,0.0003709006729684398,-0.10020431358205432,0.09925405278228669,False
Charizard,Staraptor,67,0.00036605707150395546,-0.0769378009327501,0.08355005946362791,False
Annihilape,Whimsicott,51,0.0003538532834042267,-0.07951295299112111,0.08248056304468858,False
Froslass,Paldean Tauros Aqua Breed,7,0.0003287434056871398,-0.09677928165310733,0.09346256222304182,False
Dragonite,Mawile,17,0.00032492345719182934,-0.08014146827036438,0.08295631068671748,False
Farigiraf,Sceptile,6,0.00026712645318909033,-0.09545830670010963,0.09457048818499413,False
Garchomp,Vivillon,14,0.00024363324729325127,-0.09182408276103068,0.09094721180157551,False
Sableye,Talonflame,6,0.00023230705956258383,-0.0976011195356071,0.1030079032234798,False
Sylveon,Whimsicott,205,0.00021975643602776065,-0.0649618297506521,0.062162061884647124,False
Aegislash,Incineroar,18,8.855792412963637e-05,-0.053705032960123654,0.05276393895189149,False
Dragalge,Farigiraf,18,7.475432027374308e-05,-0.1043864752292358,0.10567477192105768,False
Pelipper,Talonflame,12,7.459077916601761e-05,-0.08673483991994006,0.08523939535712388,False
Aggron,Tyranitar,5,6.279185774543852e-05,-0.1105151229833555,0.1111554421060038,False
Charizard,Talonflame,8,5.447890628609169e-05,-0.10133058405115788,0.10368470851123245,False
Heat Rotom,Metagross,11,6.449006562851897e-06,-0.06924089891250244,0.06936347018704551,False
Torkoal,Whimsicott,32,1.174860896796942e-06,-0.07237853885972283,0.07685831987948716,False
Eelektross,Sableye,8,-4.379298504082141e-05,-0.10976004164391759,0.10966405004377183,False
Incineroar,Pyroar,29,-4.596052692763442e-05,-0.058588110894165366,0.06001291129425669,False
Froslass,Sylveon,22,-5.561613880127679e-05,-0.08267456894774233,0.08896890714600184,False
Mawile,Talonflame,5,-9.257148287713069e-05,-0.08899600185786362,0.09190856066635306,False
Aegislash,Charizard,13,-0.00010216196228736402,-0.10807860791531239,0.10547678423965887,False
Sneasler,Tinkaton,5,-0.00013075607297218842,-0.09882188884464377,0.09925398505111666,False
Aegislash,Farigiraf,10,-0.00013644594646625483,-0.1012390047250055,0.10393029075822213,False
Archaludon,Gholdengo,93,-0.00015811478433298463,-0.10158231368274094,0.1032265890024434,False
Froslass,Primarina,8,-0.0001790655373795373,-0.09259331752420395,0.091924591161814,False
Gardevoir,Gholdengo,7,-0.0002015441131259744,-0.10747334856653586,0.10620398220742669,False
Camerupt,Hatterene,5,-0.00020351074544602116,-0.10123004729660154,0.09780771738057584,False
Eternal Flower Floette,Talonflame,33,-0.0002178106950251952,-0.09746438554388603,0.09582377273820605,False
Glimmora,Hydreigon,7,-0.0002260568109472759,-0.10321206616844497,0.0988573117426017,False
Garchomp,Glimmora,51,-0.0002285764966414309,-0.08559999706231647,0.08501315665775522,False
Corviknight,Sceptile,8,-0.00023889370132192027,-0.08472867327562811,0.08677421898872309,False
Incineroar,Slowbro,6,-0.0002452429107807954,-0.05571417997249156,0.05488787289793899,False
Milotic,Venusaur,35,-0.00026271532912713105,-0.0736416520848878,0.07327663225544893,False
Mimikyu,Staraptor,5,-0.0002691222311016349,-0.07910682965799282,0.0797192956970376,False
Politoed,Sylveon,14,-0.000311450762633217,-0.08887484723661447,0.09012069820232874,False
Corviknight,Raichu,16,-0.000312376417066083,-0.08290789347562023,0.08293448292200079,False
Golurk,Kangaskhan,10,-0.0003378589155029692,-0.09349500879817794,0.09421589003562207,False
Hisuian Zoroark,Metagross,5,-0.00034187801608547756,-0.07341762425786694,0.06965939433881753,False
Grimmsnarl,Heat Rotom,7,-0.00035816225983203087,-0.10814120036307484,0.10878026169194563,False
Blastoise,Kangaskhan,13,-0.00037344948604450747,-0.09396219793772147,0.09557139540952486,False
Meowscarada,Sylveon,7,-0.00037460062711373003,-0.09312764866469835,0.08923598119777479,False
Froslass,Sceptile,5,-0.0003833646504079851,-0.08700837126404631,0.08853481309492724,False
Glimmora,Staraptor,17,-0.00039026173416479323,-0.07600999319920276,0.07595251677018904,False
