,mean,q5,q95,robust
Shuca Berry,-0.0679154000576439,-0.20216149426236324,0.05877130282775076,False
Lum Berry,-0.0754237735613296,-0.2120760241718875,0.04835127350678556,False
White Herb,-0.07929944922251331,-0.16899747997600903,0.005466139405787063,False
Big Root,-0.08495079588638763,-0.2581982649250613,0.06725797457782948,False
Chople Berry,-0.10435404355955516,-0.18311668928156752,-0.02965751480788966,True
Greninjite,-0.10886804638701218,-0.29313312264222624,0.04747303848793074,False
Eelektrossite,-0.11335327036037812,-0.28137087350093903,0.038308130226411136,False
Dragalgite,-0.12796644811763946,-0.31398387826413493,0.02373171159185435,False
Quick Claw,-0.15836891577504944,-0.3222964496777643,-0.007674251610843104,True
Bright Powder,-0.17819034575593526,-0.36227726179831926,-0.013582335338452,True
